236337855849675,-56.2,-60.7,-69.9,-33.0,-45.2,-36.0
236337865960405,-56.2,-60.7,-70.0,-33.0,-45.2,-36.0
236337875928329,-56.1,-60.800003,-70.1,-33.0,-45.2,-36.0
236337885823713,-56.1,-60.800003,-70.0,-33.0,-45.2,-36.0
236337905841675,-56.1,-60.800003,-70.0,-33.0,-45.2,-36.0
236337915903559,-56.1,-60.800003,-70.0,-33.0,-45.2,-36.0
236337925842905,-56.1,-60.800003,-70.0,-33.0,-45.2,-36.0
236337935895713,-56.2,-60.800003,-70.1,-33.0,-45.2,-36.0
236337945906636,-56.2,-60.7,-70.0,-33.0,-45.2,-36.0
236337955834790,-56.2,-60.7,-70.0,-33.0,-45.2,-36.0
236337965886713,-56.2,-60.7,-70.0,-33.0,-45.2,-36.0
236337975900944,-56.2,-60.7,-70.1,-33.0,-45.2,-36.0
236337985841290,-56.2,-60.7,-70.2,-33.0,-45.2,-36.0
236337995919598,-56.2,-60.7,-70.2,-33.0,-45.2,-36.0
236338005860252,-56.2,-60.7,-70.2,-33.0,-45.2,-36.0
236338015906828,-56.1,-60.7,-70.2,-33.0,-45.2,-36.0
236338025848367,-56.1,-60.7,-70.2,-33.0,-45.2,-36.0
236338035901521,-56.1,-60.7,-70.1,-33.0,-45.2,-36.0
236338045903213,-56.1,-60.7,-70.1,-33.0,-45.2,-36.0
236338055829905,-56.1,-60.7,-70.1,-33.0,-45.2,-36.0
236338065878828,-56.1,-60.7,-70.1,-33.0,-45.2,-36.0
236338075901213,-56.1,-60.7,-70.0,-33.0,-45.2,-36.0
236338085907675,-56.0,-60.7,-70.0,-33.0,-45.2,-36.0
236338095894713,-56.1,-60.7,-70.0,-33.0,-45.2,-36.0
236338105886521,-56.0,-60.7,-70.0,-33.0,-45.2,-36.0
236338115844367,-56.0,-60.7,-70.0,-33.0,-45.2,-36.0
236338125835982,-56.0,-60.800003,-70.0,-33.0,-45.2,-36.0
236338135829098,-56.0,-60.800003,-70.0,-33.0,-45.2,-36.0
236338145901905,-56.0,-60.7,-69.9,-33.0,-45.2,-36.0
236338155849021,-56.0,-60.7,-69.9,-33.0,-45.2,-36.0
236338165901598,-56.0,-60.7,-69.9,-33.0,-45.2,-36.0
236338175832751,-56.0,-60.7,-69.9,-33.0,-45.2,-36.0
236338185902290,-56.0,-60.7,-69.9,-33.0,-45.2,-36.0
236338195840905,-56.1,-60.7,-69.9,-33.0,-45.2,-36.0
236338205901367,-56.1,-60.7,-69.9,-33.0,-45.2,-36.0
236338215869867,-56.1,-60.6,-69.8,-33.0,-45.2,-36.0
236338225905905,-56.1,-60.6,-69.8,-33.0,-45.2,-36.0
236338235863059,-56.1,-60.7,-69.8,-33.0,-45.2,-36.0
236338245909098,-56.1,-60.7,-69.8,-33.0,-45.2,-36.0
236338255812444,-56.1,-60.6,-69.9,-33.0,-45.2,-36.0
236338265891367,-56.1,-60.7,-69.8,-33.0,-45.2,-36.0
236338275892405,-56.1,-60.7,-69.8,-33.0,-45.2,-36.0
236338285828521,-56.1,-60.7,-69.8,-33.0,-45.2,-36.0
236338305886328,-56.1,-60.7,-69.7,-33.0,-45.2,-36.0
236338325945021,-56.1,-60.7,-69.8,-33.0,-45.2,-36.0
236338336152597,-56.1,-60.6,-69.8,-33.0,-45.2,-36.0
236338345857982,-56.1,-60.6,-69.8,-33.0,-45.2,-36.0
236338355856405,-56.1,-60.7,-69.9,-33.0,-45.2,-36.0
236338375916136,-56.1,-60.6,-69.9,-33.0,-45.2,-36.0
236338395894213,-56.1,-60.6,-69.9,-33.0,-45.2,-36.0
236338405838174,-56.2,-60.6,-70.0,-33.0,-45.2,-36.0
236338415906597,-56.2,-60.6,-70.0,-33.0,-45.2,-36.0
236338435920213,-56.2,-60.6,-70.1,-33.0,-45.2,-36.0
236338445900405,-56.2,-60.7,-70.0,-33.0,-45.2,-36.0
236338455895867,-56.2,-60.6,-70.0,-33.0,-45.2,-36.0
236338465869328,-56.2,-60.6,-70.0,-33.0,-45.2,-36.0
236338475810059,-56.3,-60.6,-69.9,-33.0,-45.2,-36.0
236338485849367,-56.3,-60.6,-69.9,-33.0,-45.2,-36.0
236338495874828,-56.2,-60.6,-70.0,-33.0,-45.2,-36.0
236338505858367,-56.2,-60.6,-70.0,-33.0,-45.2,-36.0
236338515879751,-56.2,-60.6,-70.0,-33.0,-45.2,-36.0
236338535856405,-56.2,-60.6,-69.9,-33.0,-45.2,-36.0
236338545894982,-56.2,-60.6,-69.9,-33.0,-45.2,-36.0
236338555917367,-56.2,-60.6,-69.9,-33.0,-45.2,-36.0
236338565893443,-56.2,-60.5,-69.9,-33.0,-45.2,-36.0
236338575842020,-56.2,-60.5,-69.8,-33.0,-45.2,-36.0
236338585898251,-56.2,-60.5,-69.8,-33.0,-45.2,-36.0
236338595913867,-56.2,-60.6,-69.9,-33.0,-45.2,-36.0
236338605893174,-56.2,-60.5,-69.9,-33.0,-45.2,-36.0
236338615906290,-56.2,-60.6,-69.9,-33.0,-45.2,-36.0
236338625832405,-56.2,-60.5,-69.9,-33.0,-45.2,-36.0
236338635917482,-56.2,-60.5,-69.9,-33.0,-45.2,-36.0
236338645893020,-56.2,-60.5,-69.9,-33.0,-45.2,-36.0
236338655909174,-56.2,-60.5,-69.9,-33.0,-45.2,-36.0
236338665895905,-56.2,-60.5,-69.9,-33.0,-45.2,-36.0
236338675845636,-56.2,-60.5,-69.9,-33.0,-45.2,-36.0
236338685935251,-56.2,-60.5,-69.9,-33.0,-45.2,-36.0
236338695944213,-56.2,-60.5,-69.9,-33.0,-45.2,-36.0
236338705909905,-56.2,-60.5,-69.8,-33.0,-45.2,-36.0
236338715924636,-56.2,-60.6,-69.8,-33.0,-45.2,-36.0
236338725835559,-56.2,-60.6,-69.8,-33.0,-45.2,-36.0
236338735926405,-56.2,-60.6,-69.8,-33.0,-45.2,-36.0
236338745905674,-56.2,-60.6,-69.8,-33.0,-45.2,-36.0
236338755911789,-56.2,-60.6,-69.8,-33.0,-45.2,-36.0
236338765965251,-56.2,-60.6,-69.8,-33.0,-45.2,-36.0
236338775852828,-56.2,-60.6,-69.9,-33.0,-45.2,-36.0
236338785882328,-56.2,-60.6,-69.9,-33.0,-45.2,-36.0
236338795926289,-56.2,-60.6,-69.9,-33.0,-45.2,-36.0
236338805916982,-56.2,-60.6,-69.9,-33.0,-45.2,-36.0
236338815931828,-56.2,-60.6,-69.9,-33.0,-45.2,-36.0
236338835920482,-56.2,-60.6,-70.0,-33.0,-45.2,-36.0
236338845910482,-56.2,-60.6,-70.0,-33.0,-45.2,-36.0
236338855922982,-56.2,-60.6,-70.0,-33.0,-45.2,-36.0
236338865887289,-56.2,-60.6,-70.0,-33.0,-45.2,-36.0
236338885911366,-56.2,-60.7,-70.0,-33.0,-45.2,-36.0
236338895893174,-56.2,-60.7,-70.0,-33.0,-45.2,-36.0
236338905911136,-56.2,-60.7,-70.0,-33.0,-45.2,-36.0
236338915909097,-56.2,-60.7,-70.0,-33.0,-45.2,-36.0
236338925873674,-56.2,-60.7,-70.0,-33.0,-45.2,-36.0
236338935893982,-56.2,-60.7,-70.0,-33.0,-45.2,-36.0
236338945903982,-56.2,-60.7,-70.0,-33.0,-45.2,-36.0
236338955892520,-56.2,-60.7,-70.0,-33.0,-45.2,-36.0
236338965905597,-56.2,-60.7,-70.0,-33.0,-45.2,-36.0
236338975825789,-56.2,-60.7,-69.9,-33.0,-45.2,-36.0
236338985904482,-56.2,-60.7,-69.9,-33.0,-45.2,-36.0
236338995892482,-56.2,-60.7,-69.9,-33.0,-45.2,-36.0
236339005902443,-56.2,-60.800003,-69.9,-33.0,-45.2,-36.0
236339015889135,-56.1,-60.800003,-70.0,-33.0,-45.2,-36.0
236339025842443,-56.1,-60.800003,-69.9,-33.0,-45.2,-36.0
236339035894174,-56.1,-60.800003,-70.0,-33.0,-45.2,-36.0
236339045899520,-56.1,-60.7,-69.9,-33.0,-45.2,-36.0
236339055830597,-56.1,-60.7,-70.0,-33.0,-45.2,-36.0
236339065908058,-56.1,-60.7,-69.9,-33.0,-45.2,-36.0
236339075829058,-56.1,-60.7,-70.0,-33.0,-45.2,-36.0
236339085908405,-56.1,-60.7,-69.9,-33.0,-45.2,-36.0
236339095891597,-56.1,-60.7,-69.9,-33.0,-45.2,-36.0
236339105885251,-56.1,-60.7,-70.0,-33.0,-45.2,-36.0
236339115890635,-56.2,-60.7,-69.9,-33.0,-45.2,-36.0
236339125827597,-56.2,-60.7,-69.9,-33.0,-45.2,-36.0
236339135887020,-56.1,-60.7,-69.9,-33.0,-45.2,-36.0
236339145897866,-56.1,-60.7,-69.9,-33.0,-45.2,-36.0
236339155893251,-56.2,-60.7,-69.9,-33.0,-45.2,-36.0
236339165894097,-56.2,-60.6,-69.9,-33.0,-45.2,-36.0
236339175823635,-56.2,-60.6,-69.9,-33.0,-45.2,-36.0
236339185895712,-56.2,-60.6,-69.9,-33.0,-45.2,-36.0
236339195825405,-56.2,-60.6,-70.0,-33.0,-45.2,-36.0
236339205918905,-56.2,-60.6,-70.0,-33.0,-45.2,-36.0
236339216239597,-56.2,-60.6,-70.0,-33.0,-45.2,-36.0
236339225883597,-56.2,-60.6,-70.0,-33.0,-45.2,-36.0
236339235930135,-56.3,-60.6,-70.0,-33.0,-45.2,-36.0
236339245913558,-56.3,-60.6,-70.0,-33.0,-45.2,-36.0
236339255858328,-56.3,-60.6,-70.0,-33.0,-45.2,-36.0
236339265892135,-56.3,-60.6,-70.0,-33.0,-45.2,-36.0
236339275884174,-56.2,-60.6,-70.1,-33.0,-45.2,-36.0
236339285920443,-56.3,-60.6,-70.1,-33.0,-45.2,-36.0
236339295873481,-56.3,-60.5,-70.1,-33.0,-45.2,-36.0
236339305960212,-56.3,-60.5,-70.2,-33.0,-45.2,-36.0
236339315899712,-56.3,-60.5,-70.2,-33.0,-45.2,-36.0
236339326146789,-56.3,-60.5,-70.1,-33.0,-45.2,-36.0
236339335875789,-56.3,-60.5,-70.2,-33.0,-45.2,-36.0
236339345873289,-56.4,-60.5,-70.2,-33.0,-45.2,-36.0
236339355866943,-56.4,-60.5,-70.1,-33.0,-45.2,-36.0
236339366642443,-56.4,-60.5,-70.1,-33.0,-45.2,-36.0
236339375916327,-56.4,-60.5,-70.1,-33.0,-45.2,-36.0
236339386673020,-56.4,-60.5,-70.1,-33.0,-45.2,-36.0
236339395869097,-56.4,-60.5,-70.1,-33.0,-45.2,-36.0
236339405883251,-56.4,-60.5,-70.0,-33.0,-45.2,-36.0
236339426843481,-56.4,-60.5,-70.1,-33.0,-45.2,-36.0
236339435861558,-56.4,-60.5,-70.1,-33.0,-45.2,-36.0
236339445909674,-56.4,-60.5,-70.1,-33.0,-45.2,-36.0
236339455881558,-56.4,-60.5,-70.1,-33.0,-45.2,-36.0
236339466207212,-56.4,-60.5,-70.1,-33.0,-45.2,-36.0
236339476919827,-56.4,-60.5,-70.2,-33.0,-45.2,-36.0
236339486126866,-56.4,-60.4,-70.1,-33.0,-45.2,-36.0
236339495876481,-56.4,-60.4,-70.1,-33.0,-45.2,-36.0
236339505947366,-56.4,-60.4,-70.1,-33.0,-45.2,-36.0
236339515908520,-56.4,-60.4,-70.1,-33.0,-45.2,-36.0
236339525877943,-56.4,-60.4,-70.1,-33.0,-45.2,-36.0
236339535888827,-56.4,-60.4,-70.2,-33.0,-45.2,-36.0
236339546079520,-56.4,-60.4,-70.2,-33.0,-45.2,-36.0
236339565917097,-56.4,-60.4,-70.1,-33.0,-45.2,-36.0
236339585894173,-56.4,-60.4,-70.1,-33.0,-45.2,-36.0
236339605901481,-56.4,-60.4,-70.1,-33.0,-45.2,-36.0
236339615879135,-56.4,-60.4,-70.1,-33.0,-45.2,-36.0
236339625893712,-56.4,-60.4,-70.1,-33.0,-45.2,-36.0
236339635852135,-56.4,-60.4,-70.1,-33.0,-45.2,-36.0
236339655904212,-56.4,-60.4,-70.0,-33.0,-45.2,-36.0
236339665867712,-56.3,-60.4,-70.0,-33.0,-45.2,-36.0
236339685861943,-56.3,-60.5,-70.1,-33.0,-45.2,-36.0
236339705872596,-56.3,-60.5,-70.1,-33.0,-45.2,-36.0
236339715869058,-56.3,-60.5,-70.1,-33.0,-45.2,-36.0
236339725919943,-56.3,-60.5,-70.1,-33.0,-45.2,-36.0
236339735922366,-56.2,-60.5,-70.1,-33.0,-45.2,-36.0
236339745870481,-56.2,-60.5,-70.1,-33.0,-45.2,-36.0
236339755895750,-56.2,-60.4,-70.2,-33.0,-45.2,-36.0
236339765905789,-56.2,-60.5,-70.1,-33.0,-45.2,-36.0
236339775894750,-56.2,-60.5,-70.2,-33.0,-45.2,-36.0
236339785935058,-56.2,-60.5,-70.2,-33.0,-45.2,-36.0
236339795829712,-56.2,-60.5,-70.2,-33.0,-45.2,-36.0
236339805900789,-56.1,-60.5,-70.1,-33.0,-45.2,-36.0
236339815895558,-56.1,-60.6,-70.1,-33.0,-45.2,-36.0
236339825926866,-56.1,-60.6,-70.1,-33.0,-45.2,-36.0
236339835899443,-56.1,-60.6,-70.0,-33.0,-45.2,-36.0
236339845842327,-56.0,-60.6,-70.0,-33.0,-45.2,-36.0
236339855854596,-56.0,-60.7,-70.0,-33.0,-45.2,-36.0
236339865956443,-56.0,-60.7,-70.1,-33.0,-45.2,-36.0
236339875868635,-56.0,-60.7,-70.1,-33.0,-45.2,-36.0
236339885932943,-56.0,-60.7,-70.1,-33.0,-45.2,-36.0
236339895952635,-56.0,-60.7,-70.0,-33.0,-45.2,-36.0
236339905953519,-56.0,-60.7,-70.0,-33.0,-45.2,-36.0
236339915931827,-56.0,-60.7,-70.0,-33.0,-45.2,-36.0
236339925932981,-56.0,-60.7,-70.1,-33.0,-45.2,-36.0
236339935901058,-56.0,-60.7,-70.1,-33.0,-45.2,-36.0
236339945861789,-56.0,-60.7,-70.1,-33.0,-45.2,-36.0
236339955819289,-56.0,-60.7,-70.1,-33.0,-45.2,-36.0
236339965863173,-56.0,-60.7,-70.1,-33.0,-45.2,-36.0
236339975907789,-56.0,-60.7,-70.1,-33.0,-45.2,-36.0
236339985932250,-56.0,-60.7,-70.1,-33.0,-45.2,-36.0
236339995837327,-56.0,-60.7,-70.1,-33.0,-45.2,-36.0
236340005901519,-56.1,-60.7,-70.1,-33.0,-45.2,-36.0
236340015892019,-56.0,-60.800003,-70.1,-33.0,-45.2,-36.0
236340025923673,-56.0,-60.800003,-70.2,-33.0,-45.2,-36.0
236340035902904,-56.0,-60.800003,-70.1,-33.0,-45.2,-36.0
236340045845404,-56.0,-60.800003,-70.1,-33.0,-45.2,-36.0
236340055896942,-56.0,-60.800003,-70.1,-33.0,-45.2,-36.0
236340065906442,-56.0,-60.800003,-70.1,-33.0,-45.2,-36.0
236340075832519,-56.0,-60.800003,-70.1,-33.0,-45.2,-36.0
236340085914365,-56.0,-60.7,-70.1,-33.0,-45.2,-36.0
236340095836212,-56.1,-60.7,-70.1,-33.0,-45.2,-36.0
236340105908558,-56.1,-60.7,-70.1,-33.0,-45.2,-36.0
236340115873904,-56.1,-60.7,-70.1,-33.0,-45.2,-36.0
236340125909712,-56.0,-60.7,-70.1,-33.0,-45.2,-36.0
236340135832173,-56.1,-60.7,-70.2,-33.0,-45.2,-36.0
236340145862019,-56.1,-60.7,-70.2,-33.0,-45.2,-36.0
236340156118173,-56.1,-60.7,-70.2,-33.0,-45.2,-36.0
236340175921327,-56.1,-60.7,-70.2,-33.0,-45.2,-36.0
236340185946250,-56.1,-60.7,-70.2,-33.0,-45.2,-36.0
236340205915865,-56.1,-60.7,-70.3,-33.0,-45.2,-36.0
236340215908981,-56.1,-60.6,-70.3,-33.0,-45.2,-36.0
236340225924327,-56.1,-60.7,-70.3,-33.0,-45.2,-36.0
236340235869173,-56.1,-60.7,-70.2,-33.0,-45.2,-36.0
236340245894096,-56.1,-60.7,-70.2,-33.0,-45.2,-36.0
236340255880904,-56.0,-60.7,-70.2,-33.0,-45.2,-36.0
236340275877288,-56.1,-60.7,-70.3,-33.0,-45.2,-36.0
236340285883942,-56.1,-60.7,-70.2,-33.0,-45.2,-36.0
236340305915981,-56.0,-60.7,-70.2,-33.0,-45.2,-36.0
236340315955250,-56.1,-60.6,-70.2,-33.0,-45.2,-36.0
236340335901327,-56.1,-60.6,-70.2,-33.0,-45.2,-36.0
236340355865404,-56.1,-60.6,-70.2,-33.0,-45.2,-36.0
236340365870673,-56.1,-60.6,-70.1,-33.0,-45.2,-36.0
236340385937404,-56.1,-60.6,-70.2,-33.0,-45.2,-36.0
236340405915711,-56.1,-60.6,-70.1,-33.0,-45.2,-36.0
236340415891288,-56.1,-60.6,-70.1,-33.0,-45.2,-36.0
236340425911481,-56.1,-60.6,-70.1,-33.0,-45.2,-36.0
236340435835096,-56.1,-60.5,-70.0,-33.0,-45.2,-36.0
236340445838519,-56.1,-60.5,-70.0,-33.0,-45.2,-36.0
236340455816750,-56.1,-60.5,-70.0,-33.0,-45.2,-36.0
236340465897904,-56.1,-60.5,-70.0,-33.0,-45.2,-36.0
236340475818596,-56.1,-60.5,-70.0,-33.0,-45.2,-36.0
236340485909442,-56.1,-60.5,-70.0,-33.0,-45.2,-36.0
236340495812750,-56.1,-60.6,-70.0,-33.0,-45.2,-36.0
236340505907019,-56.2,-60.6,-70.0,-33.0,-45.2,-36.0
236340515826557,-56.1,-60.6,-70.0,-33.0,-45.2,-36.0
236340535888596,-56.1,-60.6,-69.9,-33.0,-45.2,-36.0
236340556067019,-56.1,-60.6,-69.9,-33.0,-45.2,-36.0
236340575912480,-56.1,-60.6,-69.9,-33.0,-45.2,-36.0
236340585865134,-56.1,-60.6,-69.8,-33.0,-45.2,-36.0
236340595812211,-56.1,-60.6,-69.9,-33.0,-45.2,-36.0
236340605848634,-56.1,-60.6,-69.9,-33.0,-45.2,-36.0
236340615799904,-56.1,-60.6,-69.9,-33.0,-45.2,-36.0
236340625842173,-56.1,-60.6,-70.0,-33.0,-45.2,-36.0
236340635842173,-56.1,-60.6,-70.0,-33.0,-45.2,-36.0
236340645826288,-56.2,-60.6,-69.9,-33.0,-45.2,-36.0
236340655909096,-56.2,-60.6,-69.9,-33.0,-45.2,-36.0
236340665890865,-56.2,-60.6,-69.9,-33.0,-45.2,-36.0
236340675896788,-56.2,-60.6,-69.9,-33.0,-45.2,-36.0
236340685878365,-56.2,-60.6,-69.9,-33.0,-45.2,-36.0
236340695856519,-56.2,-60.6,-69.9,-33.0,-45.2,-36.0
236340705917942,-56.2,-60.5,-69.9,-33.0,-45.2,-36.0
236340715935557,-56.2,-60.5,-70.0,-33.0,-45.2,-36.0
236340735944673,-56.2,-60.5,-70.0,-33.0,-45.2,-36.0
236340745839096,-56.2,-60.6,-70.0,-33.0,-45.2,-36.0
236340755867173,-56.2,-60.5,-70.0,-33.0,-45.2,-36.0
236340765912750,-56.2,-60.6,-70.0,-33.0,-45.2,-36.0
236340775949903,-56.2,-60.6,-70.1,-33.0,-45.2,-36.0
236340785834250,-56.2,-60.6,-70.1,-33.0,-45.2,-36.0
236340795851980,-56.2,-60.6,-70.1,-33.0,-45.2,-36.0
236340805909288,-56.2,-60.6,-70.1,-33.0,-45.2,-36.0
236340815917134,-56.2,-60.6,-70.2,-33.0,-45.2,-36.0
236340825828173,-56.2,-60.6,-70.2,-33.0,-45.2,-36.0
236340835921057,-56.2,-60.6,-70.2,-33.0,-45.2,-36.0
236340855851019,-56.1,-60.6,-70.2,-33.0,-45.2,-36.0
236340865850596,-56.1,-60.6,-70.1,-33.0,-45.2,-36.0
236340875889711,-56.2,-60.6,-70.2,-33.0,-45.2,-36.0
236340885927711,-56.1,-60.6,-70.2,-33.0,-45.2,-36.0
236340895931903,-56.1,-60.6,-70.1,-33.0,-45.2,-36.0
236340905920480,-56.2,-60.6,-70.2,-33.0,-45.2,-36.0
236340915841442,-56.2,-60.6,-70.1,-33.0,-45.2,-36.0
236340925842673,-56.2,-60.6,-70.1,-33.0,-45.2,-36.0
236340935934865,-56.1,-60.6,-70.2,-33.0,-45.2,-36.0
236340945864211,-56.1,-60.6,-70.2,-33.0,-45.2,-36.0
236340955852788,-56.1,-60.6,-70.2,-33.0,-45.2,-36.0
236340965845634,-56.1,-60.6,-70.2,-33.0,-45.2,-36.0
236340985849249,-56.1,-60.6,-70.2,-33.0,-45.2,-36.0
236340995823980,-56.1,-60.6,-70.3,-33.0,-45.2,-36.0
236341005995096,-56.1,-60.6,-70.3,-33.0,-45.2,-36.0
236341015827019,-56.1,-60.6,-70.2,-33.0,-45.2,-36.0
236341025903134,-56.1,-60.6,-70.2,-33.0,-45.2,-36.0
236341035849134,-56.1,-60.6,-70.1,-33.0,-45.2,-36.0
236341055892172,-56.1,-60.6,-70.1,-33.0,-45.2,-36.0
236341065894057,-56.1,-60.6,-70.2,-33.0,-45.2,-36.0
236341086041057,-56.0,-60.6,-70.2,-33.0,-45.2,-36.0
236341105911672,-56.0,-60.6,-70.2,-33.0,-45.2,-36.0
236341115896595,-56.0,-60.6,-70.2,-33.0,-45.2,-36.0
236341135885903,-56.0,-60.6,-70.2,-33.0,-45.2,-36.0
236341155831249,-56.0,-60.6,-70.2,-33.0,-45.2,-36.0
236341165886480,-56.0,-60.7,-70.3,-33.0,-45.2,-36.0
236341175901172,-56.0,-60.6,-70.2,-33.0,-45.2,-36.0
236341185869865,-56.0,-60.7,-70.2,-33.0,-45.2,-36.0
236341195835518,-56.0,-60.7,-70.2,-33.0,-45.2,-36.0
236341205822249,-56.0,-60.7,-70.1,-33.0,-45.2,-36.0
236341215911480,-56.0,-60.7,-70.2,-33.0,-45.2,-36.0
236341225906788,-56.0,-60.6,-70.3,-33.0,-45.2,-36.0
236341235919288,-56.0,-60.6,-70.2,-33.0,-45.2,-36.0
236341245823326,-56.0,-60.6,-70.3,-33.0,-45.2,-36.0
236341255836942,-56.0,-60.7,-70.4,-33.0,-45.2,-36.0
236341265819518,-56.0,-60.7,-70.3,-33.0,-45.2,-36.0
236341275905903,-56.0,-60.7,-70.4,-33.0,-45.2,-36.0
236341285910557,-56.0,-60.6,-70.4,-33.0,-45.2,-36.0
236341295931057,-56.0,-60.6,-70.4,-33.0,-45.2,-36.0
236341305971095,-56.0,-60.6,-70.3,-33.0,-45.2,-36.0
236341325914634,-56.0,-60.6,-70.3,-33.0,-45.2,-36.0
236341335910172,-56.0,-60.6,-70.3,-33.0,-45.2,-36.0
236341345915172,-56.0,-60.6,-70.3,-33.0,-45.2,-36.0
236341365936288,-56.0,-60.6,-70.2,-33.0,-45.2,-36.0
236341385956480,-55.9,-60.6,-70.2,-33.0,-45.2,-36.0
236341395905403,-55.9,-60.6,-70.2,-33.0,-45.2,-36.0
236341405970326,-55.9,-60.6,-70.2,-33.0,-45.2,-36.0
236341415893518,-55.9,-60.6,-70.3,-33.0,-45.2,-36.0
236341425937672,-55.9,-60.6,-70.2,-33.0,-45.2,-36.0
236341435873749,-55.9,-60.6,-70.2,-33.0,-45.2,-36.0
236341445872864,-55.9,-60.7,-70.1,-33.0,-45.2,-36.0
236341455862057,-55.9,-60.7,-70.1,-33.0,-45.2,-36.0
236341466032172,-56.0,-60.7,-70.1,-33.0,-45.2,-36.0
236341475985557,-56.0,-60.6,-70.1,-33.0,-45.2,-36.0
236341485834595,-56.0,-60.6,-70.1,-33.0,-45.2,-36.0
236341495825480,-56.0,-60.6,-70.1,-33.0,-45.2,-36.0
236341515868326,-56.0,-60.6,-70.1,-33.0,-45.2,-36.0
236341525909326,-56.0,-60.6,-70.0,-33.0,-45.2,-36.0
236341535808749,-56.0,-60.6,-70.1,-33.0,-45.2,-36.0
236341555823595,-56.0,-60.5,-70.1,-33.0,-45.2,-36.0
236341565802672,-56.0,-60.5,-70.1,-33.0,-45.2,-36.0
236341575812249,-56.0,-60.5,-70.0,-33.0,-45.2,-36.0
236341585846287,-56.0,-60.6,-70.0,-33.0,-45.2,-36.0
236341595862672,-56.0,-60.6,-69.9,-33.0,-45.2,-36.0
236341605843980,-56.0,-60.6,-69.9,-33.0,-45.2,-36.0
236341615807557,-55.9,-60.6,-69.8,-33.0,-45.2,-36.0
236341625891903,-55.9,-60.6,-69.8,-33.0,-45.2,-36.0
236341635916634,-55.9,-60.6,-69.7,-33.0,-45.2,-36.0
236341645883710,-55.9,-60.7,-69.8,-33.0,-45.2,-36.0
236341655902787,-55.9,-60.6,-69.8,-33.0,-45.2,-36.0
236341665822249,-55.9,-60.7,-69.7,-33.0,-45.2,-36.0
236341675908787,-55.9,-60.7,-69.8,-33.0,-45.2,-36.0
236341685826710,-55.9,-60.7,-69.8,-33.0,-45.2,-36.0
236341695891903,-55.9,-60.7,-69.8,-33.0,-45.2,-36.0
236341705835518,-55.9,-60.7,-69.8,-33.0,-45.2,-36.0
