565461865362505,0.28198242,10.047607,-0.79589844
565461875321312,0.22460938,10.037842,-0.80688477
565461885364697,-0.04638672,10.010986,-0.9741211
565461895342120,0.11352539,9.897461,-0.91918945
565461905357774,0.2319336,9.949951,-1.0681152
565461915356466,0.15136719,10.083008,-0.9350586
565461925350389,0.01586914,10.054932,-0.94970703
565461935353774,0.0048828125,9.9938965,-0.9436035
565461945416120,0.0012207031,10.015869,-0.7775879
565461955354351,0.14526367,10.0720215,-0.76293945
565461965410082,0.25024414,10.114746,-0.8215332
565461975376620,0.15991211,10.047607,-0.6750488
565461985357043,0.18188477,9.952393,-0.8215332
565461995356351,-0.0390625,10.041504,-0.79345703
565462005355582,-0.1159668,10.05249,-0.859375
565462015419043,-0.0146484375,10.045166,-0.91064453
565462025358120,0.26245117,10.0354,-0.7312012
565462035354351,0.35766602,10.032959,-0.8605957
565462045318082,0.047607422,10.01709,-0.8959961
565462055306197,0.0061035156,9.903564,-0.9301758
565462065311389,-0.08178711,9.989014,-0.87158203
565462075313659,0.0390625,9.9938965,-0.79589844
565462085306851,0.28930664,9.935303,-0.80566406
565462095312582,0.32348633,9.875488,-0.99487305
565462105318082,0.078125,10.021973,-0.87402344
565462115307235,0.048828125,10.118408,-0.8227539
565462125297928,0.29907227,10.118408,-0.7409668
565462135298466,0.36376953,10.148926,-0.8239746
565462145329043,0.05493164,10.153809,-0.7348633
565462155302005,-0.16967773,10.046387,-0.6188965
565462165342158,-0.09033203,9.981689,-0.56762695
565462175313351,0.16113281,10.024414,-0.75561523
565462185296120,0.15136719,10.123291,-0.7019043
565462195307043,0.11230469,10.090332,-0.7080078
565462205311966,0.1171875,9.974365,-0.8154297
565462215307851,0.01586914,9.956055,-0.9472656
565462225308543,-0.01953125,9.986572,-0.9863281
565462235319505,-0.103759766,9.962158,-0.9814453
565462245307735,-0.080566406,10.090332,-0.67749023
565462255298351,0.06713867,10.167236,-0.49194336
565462265306158,0.21118164,10.074463,-0.8288574
565462275309158,0.095214844,10.040283,-0.75927734
565462285313389,-0.021972656,9.96582,-0.7495117
565462295312428,-0.23803711,9.974365,-0.80322266
565462305300389,-0.41748047,10.142822,-0.45654297
565462315331966,-0.1574707,10.147705,-0.625
565462325310235,0.21118164,10.092773,-0.83740234
565462335312428,0.52978516,9.992676,-1.048584
565462345313697,0.61279297,9.676514,-0.7458496
565462355304851,0.39794922,9.805908,-0.23925781
565462365310081,0.30639648,10.157471,-0.4284668
565462375309504,0.53222656,10.107422,-0.513916
565462385306081,0.8654785,9.969482,-0.6286621
565462395312543,0.72387695,9.975586,-0.6738281
565462405318966,0.11352539,10.042725,-0.6347656
565462415412427,-0.44677734,10.12207,-0.6188965
565462425298581,-0.4736328,10.107422,-0.7910156
565462435300735,-0.20996094,10.008545,-0.8886719
565462445314851,0.0793457,9.940186,-0.68115234
565462455370158,0.29907227,9.9938965,-0.56274414
565462465375274,0.41503906,10.031738,-0.8666992
565462475365081,0.5358887,10.0842285,-0.60302734
565462485311581,0.579834,9.989014,-1.0412598
565462495311427,-0.1550293,10.113525,-0.8569336
565462505301851,-0.6335449,10.155029,-0.6665039
565462515317581,0.13549805,9.923096,-0.6616211
565462525308927,0.4321289,9.9279785,-0.9338379
565462535309466,0.2734375,9.956055,-0.43823242
565462545309581,0.23071289,9.952393,-0.7385254
565462555303235,0.17456055,10.108643,-0.87158203
565462565312812,0.1953125,10.135498,-1.171875
565462575311274,0.037841797,10.119629,-0.99731445
565462585310504,0.1184082,9.868164,-0.91308594
565462595315774,-0.10498047,9.724121,-0.5871582
565462605300735,-0.07446289,9.9157715,-0.4260254
565462615312081,0.032958984,10.206299,-0.79833984
565462625309581,0.18066406,10.341797,-0.37963867
565462635311504,0.5871582,10.144043,-0.8581543
565462645311927,0.36743164,9.909668,-0.8947754
565462655305043,-0.28808594,9.733887,-1.0595703
565462665315004,-0.736084,9.910889,-1.2927246
565462675312350,-0.43823242,10.24292,-1.1486816
565462685315081,0.050048828,10.183105,-1.1486816
565462695370466,0.2746582,10.025635,-1.1804199
565462705298581,0.2368164,9.986572,-0.91796875
565462715367312,0.03173828,9.98291,-1.1279297
565462725309966,-0.07080078,9.937744,-1.697998
565462735367966,-0.17700195,9.9646,-2.0080566
565462745330735,-0.20263672,9.937744,-2.376709
565462755303196,0.017089844,9.902344,-2.2363281
565462765359043,0.22094727,9.921875,-2.2070312
565462775313235,0.5151367,9.9609375,-2.1777344
565462785306312,0.48950195,9.929199,-2.1618652
565462795320043,0.19165039,9.957275,-1.9543457
565462805297850,0.20874023,10.036621,-1.697998
565462815367350,0.38452148,10.08667,-1.8774414
565462825369927,0.3918457,9.96582,-1.550293
565462835359620,0.20019531,9.80835,-1.8908691
565462845374312,-0.12939453,9.671631,-2.376709
565462855358619,-0.53222656,9.7595215,-2.454834
565462865366735,-0.4284668,9.863281,-2.4645996
565462875362966,0.16113281,9.805908,-2.1020508
565462885365927,0.6982422,9.790039,-1.9726562
565462895363658,0.6530762,9.967041,-1.7614746
565462905358312,0.42358398,10.177002,-1.7236328
565462915362619,0.0769043,10.163574,-1.7529297
565462925371350,-0.14526367,10.146484,-1.7626953
565462935366312,0.095214844,10.12085,-1.71875
565462945356850,0.6933594,9.909668,-1.6564941
565462955367966,0.9436035,9.580078,-2.10083
565462965370658,0.52368164,9.406738,-2.619629
565462975318350,-0.21240234,9.803467,-2.7844238
565462985314312,-0.30517578,9.859619,-2.6013184
565462995312389,0.38330078,9.306641,-2.5146484
565463005302927,0.9338379,9.372559,-2.5964355
565463015311312,1.060791,9.938965,-2.3486328
565463025309927,0.9008789,10.395508,-2.5402832
565463035307619,0.5053711,10.41626,-2.183838
565463045306696,0.29663086,10.046387,-1.8640137
565463055299312,0.3076172,9.888916,-1.9592285
565463065306581,0.826416,9.827881,-1.9714355
565463075299350,0.8911133,9.876709,-2.2363281
565463085295850,0.34179688,9.979248,-2.4450684
565463095307196,-0.0036621094,9.727783,-2.5488281
565463105306273,0.12451172,9.3811035,-2.7770996
565463115300965,0.68237305,9.289551,-2.7392578
565463125307927,0.49682617,9.266357,-2.767334
565463135316312,-1.0986328,9.7265625,-2.602539
565463145317965,-1.5686035,10.194092,-2.076416
565463155309081,-0.8666992,10.212402,-2.4780273
565463165313965,-0.4711914,9.954834,-2.1813965
565463175311235,-0.024414062,9.881592,-2.2094727
565463185303888,0.20141602,9.953613,-2.0874023
565463195315235,-0.09765625,9.929199,-2.0825195
565463205302273,-0.37109375,9.886475,-2.1643066
565463215318542,-0.44067383,9.703369,-2.3046875
565463225307504,-0.47729492,9.616699,-2.520752
565463235313965,-0.60668945,9.5251465,-2.8393555
565463245312812,-0.31982422,9.4921875,-2.4487305
565463255303735,-0.5126953,9.395752,-2.3095703
565463265314542,-0.6713867,9.173584,-2.3266602
565463275307773,-0.56396484,9.047852,-2.0410156
565463285301311,-0.11352539,9.265137,-2.290039
565463295314004,-0.18676758,10.059814,-2.224121
565463305301273,-1.2109375,10.332031,-2.4523926
565463315306965,-1.7236328,10.140381,-2.067871
565463325305773,-1.5734863,9.781494,-2.1704102
565463335302619,-0.95581055,9.67041,-2.0739746
565463345305735,-0.38208008,9.777832,-2.1313477
565463355300927,-0.08911133,9.776611,-2.0446777
565463365308696,-0.050048828,9.752197,-2.10083
565463375301465,-0.012207031,9.8498535,-2.1447754
565463385296927,-0.33081055,9.844971,-2.307129
565463395304811,-0.68237305,9.678955,-2.5048828
565463405297734,-1.0461426,9.437256,-2.3632812
565463415304965,-1.8005371,9.350586,-2.3718262
565463425299734,-1.8774414,9.619141,-2.3608398
565463435302504,-1.0656738,9.970703,-1.9384766
565463445338734,1.2927246,10.4626465,-1.6760254
565463455302234,2.3815918,10.548096,-2.298584
565463465309965,1.5527344,10.402832,-2.409668
