733821600401206,-3.909506E-4,-0.013530672,-7.452592E-4
733821610367783,8.30777E-4,-0.003145963,-0.0019669905
733821620337822,-0.0010018162,0.0023518242,-0.0013561249
733821630331322,0.0014416426,0.0011300948,-7.452592E-4
733821640326476,2.1991506E-4,-0.0013133679,-1.3439357E-4
733821650327668,-0.0010018162,0.0011300948,-0.0019669905
733821660334130,-0.0034452789,0.006627882,4.7647022E-4
733821670326591,-0.0022235475,0.012125669,-1.3439357E-4
733821680336553,-3.909506E-4,0.024342975,-0.0013561249
733821690333514,2.1991506E-4,0.029840762,-0.0013561249
733821700333283,-0.0034452789,0.0273973,-0.0019669905
733821710333322,-0.0010018162,0.021288646,4.7647022E-4
733821720329053,-0.0016126819,0.018234322,-1.3439357E-4
733821730327822,8.30777E-4,0.010293072,-1.3439357E-4
733821740332668,2.1991506E-4,0.0072387476,0.0010873359
733821750335245,8.30777E-4,-7.025022E-4,-7.452592E-4
733821760334206,-0.0016126819,-0.012308942,4.7647022E-4
733821770332283,-0.0022235475,-0.019028459,-0.0013561249
733821780335129,8.30777E-4,-0.0116980765,0.0023090672
733821790334552,0.0014416426,-0.0043676943,0.0010873359
733821800339206,2.1991506E-4,-0.004978558,0.0010873359
733821810329399,-0.0010018162,-0.009865481,4.7647022E-4
733821820364168,0.0014416426,-0.018417593,4.7647022E-4
733821830362283,-0.0028344132,-0.02941317,-1.3439357E-4
733821840336129,0.0020525083,-0.03552182,4.7647022E-4
733821850330514,-0.0022235475,-0.056902103,-1.3439357E-4
733821860328668,8.30777E-4,-0.02269365,-7.452592E-4
733821870326937,-0.0010018162,-0.0043676943,-7.452592E-4
733821880330245,-0.0016126819,-0.0062002894,4.7647022E-4
733821890327860,2.1991506E-4,0.006627882,-1.3439357E-4
733821900334745,2.1991506E-4,0.026786434,-1.3439357E-4
733821910338129,-0.0010018162,0.03594941,-7.452592E-4
733821920333745,-0.0010018162,0.03594941,-7.452592E-4
733821930338975,8.30777E-4,0.030451627,-1.3439357E-4
733821940332245,0.0020525083,0.02067778,0.0010873359
733821950336206,-3.909506E-4,0.009682206,-0.0019669905
733821960333668,2.1991506E-4,-0.0062002894,0.0010873359
733821970337706,2.1991506E-4,-0.023304516,4.7647022E-4
733821980335514,8.30777E-4,-0.017195864,0.0016982015
733821990333168,2.1991506E-4,-0.006811155,0.0023090672
733822000336514,-0.0016126819,0.0017409585,-7.452592E-4
733822010333168,2.1991506E-4,0.009682206,-1.3439357E-4
733822020335398,-0.0028344132,0.008460475,-7.452592E-4
733822030327629,-3.909506E-4,0.008460475,0.0010873359
733822040334706,2.1991506E-4,0.01701259,-0.0013561249
733822050335322,0.0020525083,0.014569128,-1.3439357E-4
733822060334052,8.30777E-4,0.006627882,-0.0019669905
733822070326514,-0.0022235475,0.004795285,-0.0013561249
733822080387937,-3.909506E-4,0.0017409585,-0.0013561249
733822090332475,-0.0028344132,0.0041844193,-7.452592E-4
733822100331783,0.0014416426,0.0017409585,-7.452592E-4
733822110335514,8.30777E-4,-0.010476345,-0.00318872
733822120327629,-3.909506E-4,-0.026358843,-1.3439357E-4
733822130330283,-3.909506E-4,-0.012308942,-1.3439357E-4
733822140337975,8.30777E-4,-0.0025350973,4.7647022E-4
733822150328975,8.30777E-4,-0.0043676943,-0.0025778553
733822160327591,-0.0010018162,0.007849613,-7.452592E-4
733822170329014,-0.0010018162,0.011514803,-1.3439357E-4
733822180327283,-0.0010018162,0.020066915,-1.3439357E-4
733822190330206,-3.909506E-4,0.0273973,-1.3439357E-4
733822200328475,8.30777E-4,0.03717114,-0.0019669905
733822210334821,-0.0016126819,0.039614603,-0.0025778553
733822220333860,-0.0016126819,0.040836334,-0.0013561249
733822230328052,-0.0016126819,0.03717114,-0.0013561249
733822240334898,-3.909506E-4,0.021899512,-7.452592E-4
733822250335744,8.30777E-4,0.0017409585,-7.452592E-4
733822260336668,2.1991506E-4,-7.025022E-4,-0.0019669905
733822270327014,-3.909506E-4,0.0017409585,-7.452592E-4
733822280334821,0.0014416426,-7.025022E-4,4.7647022E-4
733822290335398,2.1991506E-4,-0.011087211,0.0010873359
733822300334552,-0.0016126819,-0.019028459,-0.0019669905
733822310326975,-0.0010018162,-0.017195864,-1.3439357E-4
733822320326860,2.1991506E-4,-0.02269365,4.7647022E-4
733822330328321,8.30777E-4,-0.026358843,0.0010873359
733822340334283,0.0014416426,-0.02025019,4.7647022E-4
733822350326244,0.0020525083,-0.0055894237,0.0023090672
733822360332206,0.0014416426,-0.008032884,-7.452592E-4
733822370334283,-0.0022235475,-0.017195864,-7.452592E-4
733822380336052,-0.0022235475,-0.015974134,4.7647022E-4
733822390330591,-0.0016126819,-0.008032884,-7.452592E-4
733822400337744,2.1991506E-4,-0.010476345,-1.3439357E-4
733822410335167,2.1991506E-4,-0.012919807,-0.0013561249
733822420334590,-3.909506E-4,-0.02025019,-0.0019669905
733822430330398,8.30777E-4,-0.028802304,-0.0019669905
733822440334552,-3.909506E-4,-0.032467496,-7.452592E-4
733822450335437,0.002663374,-0.036132686,4.7647022E-4
733822460334821,-3.909506E-4,-0.039187014,-1.3439357E-4
733822470327321,0.0014416426,-0.03552182,-7.452592E-4
733822480332667,0.0014416426,-0.03674355,-7.452592E-4
